STN,DATE,TIME,COUNTRY,TEMP,DEWP,STP,SLP,VISIB,WDSP,PRCP,SNDP,FRSHTT,CLDC,WNDDIR
533910,2021-02-19,13:09:15,CHINA,-5.5,-12.7,880.8,1026.0,33.7,23.0,0.01,0.0,110000,50.4,122
476120,2021-02-19,13:09:15,JAPAN,-0.6,-5.5,1018.3,1018.8,17.9,4.4,0.40,14.3,111000,50.2,152
509530,2021-02-19,13:09:15,CHINA,-7.8,-13.7,1015.6,1022.6,12.9,15.2,0.02,0.0,110000,88.7,329
383410,2021-02-19,13:09:15,KAZAKHSTAN,-1.0,-4.5,994.7,1027.8,7.8,10.5,0.19,1.4,111000,72.4,276
471210,2021-02-19,13:09:15,KOREASOUTH,-3.1,-12.4,994.2,1024.2,12.6,2.8,0.06,0.0,110000,61.1,114
471200,2021-02-19,13:09:15,KOREASOUTH,-2.3,-7.5,1007.6,1010.2,8.6,8.8,0.00,0.1,101000,51.6,287
471260,2021-02-19,13:09:15,KOREASOUTH,-0.1,-9.3,999.2,958.0,8.3,15.4,0.00,0.0,100000,12.8,318
298070,2021-02-19,13:09:15,KAZAKHSTAN,-11.3,-15.2,1027.6,1027.5,1.3,4.7,0.02,4.3,111000,51.9,280
443540,2021-02-19,13:09:15,MONGOLIA,-6.5,-13.4,1043.2,1029.4,55.9,23.9,0.00,0.0,100000,48.8,339
475420,2021-02-19,13:09:15,JAPAN,-3.2,-7.3,1003.2,1000.9,8.6,20.7,0.00,0.0,100000,90.6,94
476380,2021-02-19,13:09:15,JAPAN,-0.8,-8.6,994.2,1016.1,16.2,2.1,0.13,0.6,111000,51.2,12
470312,2021-02-19,13:09:15,CHINA,-1.9,-18.0,994.8,980.3,2.2,7.5,0.00,0.0,100000,46.7,119
522670,2021-02-19,13:09:15,CHINA,-5.6,-21.3,932.5,1029.6,28.8,10.8,0.00,0.0,100000,45.6,32
561520,2021-02-19,13:09:15,CHINA,-3.0,-9.9,662.7,666.5,28.6,13.7,0.02,0.0,110000,51.2,327
530680,2021-02-19,13:09:15,CHINA,-4.9,-14.0,932.5,1029.1,29.8,12.9,0.01,0.0,110000,51.1,86
474740,2021-02-19,13:09:15,JAPAN,-10.8,-19.5,1009.6,999.9,7.2,6.5,0.00,0.0,100000,53.7,175
539290,2021-02-19,13:09:15,CHINA,-2.4,-11.6,882.4,888.8,10.0,15.6,0.00,0.0,100000,53.2,24
475920,2021-02-19,13:09:15,JAPAN,-1.4,-6.1,1014.9,1017.0,22.0,16.0,0.18,2.0,111000,50.1,352
535430,2021-02-19,13:09:15,CHINA,-4.2,-16.1,881.2,1028.1,30.0,9.6,0.00,0.0,100000,69.8,4
541860,2021-02-19,13:09:15,CHINA,-10.3,-17.4,1010.4,1024.2,19.8,6.6,0.03,0.0,110000,52.5,120
524410,2021-02-19,13:09:15,CHINA,-5.6,-20.5,843.9,846.1,41.9,19.7,0.01,0.0,110000,50.1,51
470610,2021-02-19,13:09:15,KOREANORTH,-1.2,-8.3,1016.2,1020.3,27.2,10.7,0.15,0.8,111000,69.7,8
470650,2021-02-19,13:09:15,KOREANORTH,-3.6,-9.6,1018.6,1024.4,13.9,7.3,0.01,0.0,110000,82.2,171
442320,2021-02-19,13:09:15,MONGOLIA,-12.2,-16.1,1044.0,1049.5,38.6,6.8,0.00,0.0,100000,78.7,70
544710,2021-02-19,13:09:15,CHINA,-5.7,-14.4,1023.9,1025.0,15.8,24.5,0.00,0.0,100000,31.8,314
171950,2021-02-19,13:09:15,TURKEY,-1.5,-4.6,957.2,972.9,9.1,1.8,0.07,1.8,111000,72.3,216
443410,2021-02-19,13:09:15,MONGOLIA,-6.7,-13.9,855.9,1021.3,44.4,9.4,0.00,0.5,101000,52.3,306
171240,2021-02-19,13:09:15,TURKEY,-1.3,-5.2,968.4,1018.9,13.2,8.6,0.08,1.2,111000,72.5,353
400830,2021-02-19,13:09:15,SYRIA,-1.7,-9.8,994.7,1025.2,19.5,22.0,0.00,0.0,100000,50.9,316
475760,2021-02-19,13:09:15,JAPAN,-3.7,-8.0,1016.8,1017.3,5.4,10.7,0.13,0.0,110000,71.4,50
474410,2021-02-19,13:09:15,JAPAN,-5.7,-11.6,999.0,1001.3,15.2,10.4,0.00,0.0,100000,23.2,41
171350,2021-02-19,13:09:15,TURKEY,-0.7,-6.0,922.3,1011.0,15.1,17.0,0.00,0.0,100000,28.8,196
368215,2021-02-19,13:09:15,KAZAKHSTAN,-7.6,-10.2,1009.9,1024.2,5.3,15.3,0.00,0.0,100000,26.6,75
570670,2021-02-19,13:09:15,CHINA,-1.3,-8.8,991.7,1028.9,20.1,3.7,0.02,0.0,110000,52.0,133
350420,2021-02-19,13:09:15,KAZAKHSTAN,-3.2,-7.4,1026.8,1020.1,16.5,12.7,0.01,0.9,111000,83.2,172
522030,2021-02-19,13:09:15,CHINA,-0.9,-11.5,989.1,1027.6,36.1,2.1,0.00,0.0,100000,74.0,120
514635,2021-02-19,13:09:15,CHINA,-6.2,-8.3,992.5,996.7,7.2,5.8,0.00,0.0,100000,11.8,261
442770,2021-02-19,13:09:15,MONGOLIA,-10.2,-19.0,1008.3,1025.8,36.5,22.6,2.35,0.0,110000,50.4,67
170840,2021-02-19,13:09:15,TURKEY,-1.8,-6.8,942.3,1018.4,20.8,5.6,0.10,3.5,111000,92.2,173
549290,2021-02-19,13:09:15,CHINA,-0.1,-8.5,1025.3,1024.1,23.2,2.7,0.00,0.0,100000,60.7,22
524180,2021-02-19,13:09:15,CHINA,-1.3,-14.3,918.1,1027.0,26.5,3.6,0.01,0.0,110000,51.9,157
570140,2021-02-19,13:09:15,CHINA,-2.0,-7.4,1003.4,1033.0,19.6,3.1,0.00,0.0,100000,0.6,111
442920,2021-02-19,13:09:15,MONGOLIA,-14.2,-19.7,889.8,1030.4,22.4,5.2,0.26,3.0,111000,86.2,258
442840,2021-02-19,13:09:15,MONGOLIA,-11.3,-14.3,783.5,1036.2,56.2,4.7,0.00,2.8,101000,60.9,123
359970,2021-02-19,13:09:15,KAZAKHSTAN,-5.9,-10.3,1045.4,1032.9,31.0,5.4,0.05,0.9,111000,53.9,174
443050,2021-02-19,13:09:15,MONGOLIA,-12.8,-15.9,950.7,1027.2,46.9,10.9,0.01,2.2,111000,50.7,329
536730,2021-02-19,13:09:15,CHINA,-1.7,-15.1,975.3,1028.1,17.5,3.2,0.02,0.0,110000,50.2,67
364280,2021-02-19,13:09:15,KAZAKHSTAN,-14.1,-16.9,1036.9,1036.8,18.0,3.5,0.01,0.9,111000,50.6,195
546180,2021-02-19,13:09:15,CHINA,-0.4,-9.1,1022.9,1024.8,12.7,13.5,0.08,0.0,110000,51.7,244
474400,2021-02-19,13:09:15,JAPAN,-8.4,-13.8,1012.6,1017.0,19.4,1.0,0.10,0.0,110000,90.2,260
544830,2021-02-19,13:09:15,CHINA,-10.0,-15.6,1024.7,1024.0,12.0,13.6,0.01,0.0,110000,52.6,99
471170,2021-02-19,13:09:15,KOREASOUTH,-1.0,-5.9,1001.7,983.8,9.1,2.8,0.07,0.0,110000,96.2,105
381411,2021-02-19,13:09:15,KAZAKHSTAN,-3.2,-3.0,1012.8,990.9,2.1,29.2,0.00,0.0,100000,68.2,268
471380,2021-02-19,13:09:15,KOREASOUTH,-0.2,-9.4,1026.4,1022.4,16.5,11.1,0.12,0.0,110000,59.1,240
474050,2021-02-19,13:09:15,JAPAN,-9.7,-14.7,1009.6,1018.1,43.0,18.3,0.00,0.0,100000,85.4,25
442290,2021-02-19,13:09:15,MONGOLIA,-10.4,-19.0,789.6,1015.0,47.2,9.4,0.00,0.0,100000,67.2,331
544360,2021-02-19,13:09:15,CHINA,-6.5,-18.5,1023.6,1025.4,34.7,9.7,0.01,0.0,110000,51.2,310
471610,2021-02-19,13:09:15,KOREASOUTH,-1.2,-7.4,1001.3,1000.8,5.5,11.8,0.05,0.0,110000,93.4,339
542590,2021-02-19,13:09:15,CHINA,-7.4,-15.1,1028.6,1024.9,19.5,4.5,0.02,0.0,110000,86.7,69
471000,2021-02-19,13:09:15,KOREASOUTH,-4.1,-10.9,922.2,1022.5,18.9,17.2,0.09,10.6,111000,51.9,228
470980,2021-02-19,13:09:15,KOREASOUTH,-2.7,-12.1,1011.3,1025.2,9.3,4.8,0.01,0.0,110000,72.0,140
527070,2021-02-19,13:09:15,CHINA,-4.7,-23.0,724.9,721.2,10.5,7.7,0.00,0.0,100000,61.8,329
478290,2021-02-19,13:09:15,JAPAN,-0.6,-7.2,1001.2,1018.9,19.9,13.7,0.07,0.0,110000,50.5,227
549380,2021-02-19,13:09:15,CHINA,-2.0,-11.1,1030.3,1027.3,12.2,7.4,0.01,0.0,110000,52.4,8
543080,2021-02-19,13:09:15,CHINA,-7.0,-21.9,1020.4,1027.8,30.0,10.0,0.03,0.0,110000,58.4,63
543424,2021-02-19,13:09:15,CHINA,-3.5,-13.2,998.4,994.3,6.9,21.2,0.00,0.0,100000,44.5,358
171270,2021-02-19,13:09:15,TURKEY,-0.7,-5.0,1029.2,1018.8,23.1,10.7,0.05,0.0,110000,52.9,120
470520,2021-02-19,13:09:15,KOREANORTH,-4.3,-9.3,1018.2,1023.1,14.9,2.0,0.00,0.0,100000,24.1,99
546160,2021-02-19,13:09:15,CHINA,-2.8,-12.7,1026.5,1026.2,13.5,9.0,0.02,0.0,110000,53.2,347
534800,2021-02-19,13:09:15,CHINA,-9.2,-20.4,960.5,1029.9,30.2,6.4,0.01,0.0,110000,78.5,342
368590,2021-02-19,13:09:15,KAZAKHSTAN,-0.6,-5.8,1010.1,1026.4,33.7,12.8,0.01,1.5,111000,54.0,247
471110,2021-02-19,13:09:15,KOREASOUTH,-1.5,-7.5,1004.3,993.4,2.6,8.1,0.04,0.0,110000,51.5,0
547050,2021-02-19,13:09:15,CHINA,-9.2,-13.2,1039.3,1035.1,22.1,7.2,0.00,0.0,100000,4.8,247
541150,2021-02-19,13:09:15,CHINA,-7.1,-17.2,976.0,1026.3,21.5,22.7,0.01,0.0,110000,80.8,241
351730,2021-02-19,13:09:15,KAZAKHSTAN,-9.7,-13.4,1027.3,1032.8,26.7,20.4,0.00,5.2,101000,50.0,47
171990,2021-02-19,13:09:15,TURKEY,-3.9,-8.8,912.0,1030.8,18.2,10.4,0.60,3.3,111000,68.4,181
543240,2021-02-19,13:09:15,CHINA,-5.0,-18.2,1023.7,1025.2,17.7,17.7,0.01,0.0,110000,50.5,354
543460,2021-02-19,13:09:15,CHINA,-2.5,-12.8,1018.7,1025.2,19.8,8.5,0.02,0.0,110000,57.9,302
363970,2021-02-19,13:09:15,KAZAKHSTAN,-2.9,-16.9,1025.6,1036.7,9.2,33.4,0.00,0.0,100000,86.2,101
536980,2021-02-19,13:09:15,CHINA,-0.6,-11.5,1023.8,1025.5,13.7,14.9,0.04,0.0,110000,50.7,124
289840,2021-02-19,13:09:15,KAZAKHSTAN,-2.9,-6.8,1028.6,1018.7,30.0,19.2,0.00,0.0,100000,93.7,32
529570,2021-02-19,13:09:15,CHINA,-3.8,-19.8,723.6,718.0,24.1,16.2,0.03,0.0,110000,90.0,57
475830,2021-02-19,13:09:15,JAPAN,-2.3,-7.9,1008.9,1011.0,3.3,12.8,,0.0,100000,10.7,131
475820,2021-02-19,13:09:15,JAPAN,-2.5,-6.9,1020.9,1017.2,13.1,23.5,0.14,4.9,111000,50.1,307
510760,2021-02-19,13:09:15,CHINA,-7.7,-12.9,962.8,1032.5,30.4,3.1,0.04,0.0,110000,56.5,117
539230,2021-02-19,13:09:15,CHINA,-1.8,-11.6,952.9,1026.6,27.3,12.4,0.02,0.0,110000,50.2,72
542370,2021-02-19,13:09:15,CHINA,-7.4,-22.2,1035.2,1032.0,15.5,18.4,0.00,0.0,100000,90.8,26
470550,2021-02-19,13:09:15,KOREANORTH,-1.2,-8.4,1024.8,1022.5,12.3,5.6,0.12,0.3,111000,88.8,252
475490,2021-02-19,13:09:15,JAPAN,-1.8,-8.0,998.3,995.9,3.8,13.8,0.00,0.0,100000,30.9,40
170500,2021-02-19,13:09:15,TURKEY,-0.1,-4.7,1014.0,1020.1,17.0,10.0,0.04,0.5,111000,93.7,67
471131,2021-02-19,13:09:15,KOREASOUTH,-1.4,-6.4,992.0,997.6,7.4,6.9,0.00,0.0,100000,44.1,127
531490,2021-02-19,13:09:15,CHINA,-6.8,-17.5,905.7,1027.7,31.2,16.5,0.02,0.0,110000,52.1,16
477690,2021-02-19,13:09:15,JAPAN,-0.7,-8.8,1019.9,1025.3,0.3,19.9,0.00,0.0,100000,39.2,260
171880,2021-02-19,13:09:15,TURKEY,-0.3,-4.4,937.7,1016.4,22.0,2.7,0.17,0.3,111000,54.4,189
576220,2021-02-19,13:09:15,CHINA,-0.9,-2.0,841.6,837.7,5.8,15.8,0.05,0.0,110000,75.4,275
560670,2021-02-19,13:09:15,CHINA,-6.5,-17.2,650.5,654.7,22.7,28.0,0.00,0.0,100000,26.8,74
508620,2021-02-19,13:09:15,CHINA,-18.0,-24.1,1019.2,1006.8,22.0,4.9,0.00,0.0,100000,16.3,316
368700,2021-02-19,13:09:15,KAZAKHSTAN,-0.9,-3.8,978.6,1022.9,10.4,5.0,0.05,2.2,111000,51.5,27
171500,2021-02-19,13:09:15,TURKEY,-0.6,-3.9,1021.2,1019.2,9.1,2.9,0.10,0.9,111000,57.8,290
471360,2021-02-19,13:09:15,KOREASOUTH,-2.1,-9.4,1014.8,1024.4,18.7,0.3,0.08,0.0,110000,52.5,70
471370,2021-02-19,13:09:15,KOREASOUTH,-1.4,-11.9,1011.6,1021.8,13.0,6.0,0.00,0.0,100000,56.2,282
170671,2021-02-19,13:09:15,TURKEY,-5.5,-8.2,1016.2,1024.4,12.7,2.7,0.00,0.0,100000,1.2,231
355490,2021-02-19,13:09:15,KAZAKHSTAN,-4.4,-8.5,1027.7,1033.7,18.8,17.8,0.00,2.6,101000,97.8,149
504680,2021-02-19,13:09:15,CHINA,-14.1,-18.8,1013.4,1021.6,20.3,13.3,0.01,0.0,110000,51.0,271
357960,2021-02-19,13:09:15,KAZAKHSTAN,-8.8,-11.7,1019.4,1033.2,42.4,27.6,0.01,1.4,111000,53.2,314
170980,2021-02-19,13:09:15,TURKEY,-6.0,-10.2,815.6,816.2,12.8,18.1,0.07,11.5,111000,53.5,149
513460,2021-02-19,13:09:15,CHINA,-8.5,-11.5,1053.0,1041.3,48.3,3.3,0.00,0.0,100000,33.0,326
513340,2021-02-19,13:09:15,CHINA,-5.8,-9.5,1042.1,1032.1,25.9,0.9,0.01,0.0,110000,50.1,164
572900,2021-02-19,13:09:15,CHINA,-0.3,-6.6,1021.8,1026.2,20.8,4.0,0.02,0.0,110000,50.4,66
442120,2021-02-19,13:09:15,MONGOLIA,-22.4,-24.7,912.3,1037.5,55.0,4.8,0.00,9.9,101000,73.5,213
544050,2021-02-19,13:09:15,CHINA,-4.5,-19.3,1022.6,1027.3,17.0,16.6,0.01,0.0,110000,54.4,192
442140,2021-02-19,13:09:15,MONGOLIA,-9.9,-19.8,825.1,1027.2,11.1,4.3,0.00,0.0,100000,91.4,1
477090,2021-02-19,13:09:15,JAPAN,-0.8,-9.0,1002.2,1005.0,8.6,8.1,0.00,0.0,100000,9.2,19
470950,2021-02-19,13:09:15,KOREASOUTH,-3.1,-10.9,1007.4,1023.7,11.6,14.1,0.05,0.0,110000,55.0,125
533360,2021-02-19,13:09:15,CHINA,-6.0,-17.3,909.2,1029.9,26.9,6.5,0.01,0.0,110000,53.7,174
359530,2021-02-19,13:09:15,KAZAKHSTAN,-3.1,-5.2,1014.2,1028.1,24.7,19.8,0.00,3.7,101000,87.5,205
523910,2021-02-19,13:09:15,CHINA,-13.6,-20.2,1002.1,1044.5,37.9,5.5,0.00,0.0,100000,11.1,358
476180,2021-02-19,13:09:15,JAPAN,-4.1,-10.6,975.6,1019.3,16.9,6.7,0.14,1.4,111000,59.0,136
366390,2021-02-19,13:09:15,KAZAKHSTAN,-10.2,-13.2,1036.5,1033.1,49.3,3.2,0.00,38.4,101000,51.8,293
471064,2021-02-19,13:09:15,KOREASOUTH,-6.3,-12.3,1012.7,1011.1,15.2,0.8,0.00,0.0,100000,35.2,269
471066,2021-02-19,13:09:15,KOREASOUTH,-1.4,-8.2,1008.8,1007.0,10.2,3.9,0.00,0.1,101000,51.4,17
526610,2021-02-19,13:09:15,CHINA,-4.8,-20.9,927.8,946.6,70.2,12.4,0.00,0.0,100000,24.7,142
544230,2021-02-19,13:09:15,CHINA,-5.3,-17.3,975.7,1023.7,19.0,9.2,0.00,0.0,100000,38.2,272
513790,2021-02-19,13:09:15,CHINA,-8.8,-11.9,1021.4,1035.7,17.5,8.8,0.02,0.0,110000,50.6,353
474340,2021-02-19,13:09:15,JAPAN,-10.1,-14.6,1004.8,1011.7,10.7,12.4,0.00,1.4,101000,91.6,41
474350,2021-02-19,13:09:15,JAPAN,-4.8,-12.2,1012.6,1006.3,34.3,8.3,0.03,0.0,110000,68.5,311
545870,2021-02-19,13:09:15,CHINA,-2.3,-9.6,1026.1,1025.4,25.2,40.3,0.00,0.0,100000,4.1,182
353450,2021-02-19,13:09:15,KAZAKHSTAN,-3.4,-6.2,1064.8,1041.6,16.7,1.0,0.00,4.9,101000,69.8,160
475810,2021-02-19,13:09:15,JAPAN,-3.2,-8.1,1013.0,1016.2,28.4,9.4,0.02,5.9,111000,90.2,298
535290,2021-02-19,13:09:15,CHINA,-3.1,-16.2,893.0,1028.6,22.5,3.8,0.01,0.0,110000,63.3,97
475740,2021-02-19,13:09:15,JAPAN,-1.3,-9.0,1007.5,1018.3,14.1,22.1,0.03,0.0,110000,54.4,318
369820,2021-02-19,13:09:15,KYRGYZSTAN,-13.6,-17.4,645.7,643.5,41.5,4.1,0.00,0.0,100000,87.5,282
548260,2021-02-19,13:09:15,CHINA,-3.0,-13.0,870.9,872.7,25.0,25.7,0.03,0.0,110000,66.6,329
561160,2021-02-19,13:09:15,CHINA,-1.7,-14.1,683.7,690.0,33.7,10.2,0.01,0.0,110000,52.3,69
172050,2021-02-19,13:09:15,TURKEY,-3.8,-6.9,829.3,845.1,5.3,8.1,0.22,3.3,111000,52.1,238
560210,2021-02-19,13:09:15,CHINA,-7.1,-20.6,616.6,614.0,29.4,3.7,0.01,0.0,110000,51.9,146
540940,2021-02-19,13:09:15,CHINA,-5.0,-10.7,1010.6,1022.2,12.2,9.1,0.02,0.0,110000,88.3,326
476900,2021-02-19,13:09:15,JAPAN,-6.6,-10.5,867.0,862.0,24.9,16.9,0.18,0.0,110000,53.2,295
560330,2021-02-19,13:09:15,CHINA,-12.5,-22.5,626.2,621.9,34.7,6.1,0.03,0.0,110000,78.8,194
474040,2021-02-19,13:09:15,JAPAN,-6.4,-13.0,1014.2,1017.1,33.7,19.8,0.12,0.0,110000,52.0,32
171890,2021-02-19,13:09:15,TURKEY,-5.9,-10.7,905.2,920.7,10.9,6.2,0.02,8.2,111000,54.5,158
477670,2021-02-19,13:09:15,JAPAN,-0.6,-5.2,1018.6,1017.5,16.3,7.9,0.14,0.0,110000,61.4,147
356330,2021-02-19,13:09:15,KAZAKHSTAN,-1.5,-6.1,1027.6,1021.5,24.4,24.6,0.00,3.3,101000,63.6,242
543860,2021-02-19,13:09:15,CHINA,-4.4,-12.0,964.5,1025.8,20.8,6.9,0.04,0.0,110000,54.3,185
363350,2021-02-19,13:09:15,KAZAKHSTAN,-6.5,-11.1,1024.4,1031.4,46.8,19.5,0.00,0.3,101000,51.8,211
536460,2021-02-19,13:09:15,CHINA,-1.7,-18.1,926.4,1027.8,8.5,7.7,0.01,0.0,110000,51.5,263
548430,2021-02-19,13:09:15,CHINA,-1.6,-9.9,1023.8,1026.3,21.3,17.3,,0.0,110000,50.4,226
471400,2021-02-19,13:09:15,KOREASOUTH,-0.7,-6.0,1016.8,1023.9,21.7,29.4,0.03,0.0,110000,50.4,172
471410,2021-02-19,13:09:15,KOREASOUTH,-0.7,-4.9,1012.6,1015.3,9.9,19.6,0.07,0.1,111000,95.2,273
471420,2021-02-19,13:09:15,KOREASOUTH,-1.4,-9.5,1013.3,1012.9,12.3,11.3,0.00,0.0,100000,53.8,200
474760,2021-02-19,13:09:15,JAPAN,-9.7,-14.3,999.9,1001.7,4.3,13.8,0.00,0.0,100000,77.3,31
510530,2021-02-19,13:09:15,CHINA,-9.3,-13.2,1025.9,1035.2,25.6,13.4,0.02,0.0,110000,53.5,199
478210,2021-02-19,13:09:15,JAPAN,-3.1,-8.5,891.3,897.4,18.2,6.8,0.00,0.0,100000,34.2,116
526330,2021-02-19,13:09:15,CHINA,-13.8,-25.0,991.5,980.4,24.7,5.5,0.01,0.0,110000,53.8,217
361520,2021-02-19,13:09:15,KAZAKHSTAN,-12.9,-16.4,1043.0,1034.5,17.6,10.1,0.01,1.4,111000,50.8,115
548080,2021-02-19,13:09:15,CHINA,-1.4,-9.8,1026.5,1026.0,2.8,8.9,0.01,0.0,110000,95.0,135
515420,2021-02-19,13:09:15,CHINA,-16.6,-19.2,755.0,753.0,33.4,5.8,0.00,0.0,100000,67.7,99
539750,2021-02-19,13:09:15,CHINA,-2.3,-12.9,1023.1,1028.0,8.0,12.3,0.02,0.0,110000,67.3,120
475800,2021-02-19,13:09:15,JAPAN,-3.2,-7.7,999.8,1002.0,20.8,15.0,0.00,1.9,101000,50.9,89
561460,2021-02-19,13:09:15,CHINA,-0.8,-15.2,680.4,678.5,29.0,7.2,0.01,0.0,110000,89.9,273
367440,2021-02-19,13:09:15,KAZAKHSTAN,-5.2,-8.3,1039.6,1032.8,44.4,12.5,0.00,0.9,101000,51.9,216
475910,2021-02-19,13:09:15,JAPAN,-1.4,-5.6,1005.3,1004.1,17.8,13.4,0.08,0.5,111000,52.6,67
529830,2021-02-19,13:09:15,CHINA,-6.0,-13.5,817.3,838.1,12.3,7.7,0.00,0.0,100000,36.5,4
554720,2021-02-19,13:09:15,CHINA,-3.8,-20.3,998.1,992.7,23.3,43.8,0.01,0.0,110000,52.2,20
514950,2021-02-19,13:09:15,CHINA,-2.5,-17.3,985.2,1032.7,31.8,38.0,0.00,0.0,100000,3.8,51
357390,2021-02-19,13:09:15,KAZAKHSTAN,-0.6,-6.8,1036.0,1028.6,46.7,12.8,0.00,3.0,101000,51.6,343
556640,2021-02-19,13:09:15,CHINA,-0.5,-19.0,602.0,602.3,24.5,29.9,0.00,0.0,100000,11.4,118
545340,2021-02-19,13:09:15,CHINA,-1.9,-12.6,1025.8,1025.7,13.2,0.9,0.02,0.0,110000,51.4,89
345810,2021-02-19,13:09:15,KAZAKHSTAN,-2.2,-6.2,1040.1,1028.6,48.8,24.9,0.00,0.0,100000,52.8,37
538630,2021-02-19,13:09:15,CHINA,-1.7,-11.8,1017.0,1026.9,8.3,12.9,0.02,0.0,110000,54.2,139
538870,2021-02-19,13:09:15,CHINA,-4.3,-19.8,916.3,1026.8,31.7,4.5,0.00,0.0,100000,15.2,76
570360,2021-02-19,13:09:15,CHINA,-0.4,-6.8,1005.7,1025.1,1.6,11.0,0.02,0.0,110000,66.8,25
471070,2021-02-19,13:09:15,KOREASOUTH,-0.8,-7.8,1013.6,1016.3,13.8,13.3,0.03,0.3,111000,81.1,36
471065,2021-02-19,13:09:15,KOREASOUTH,-2.1,-7.2,1017.4,1030.2,4.7,10.3,0.00,2.8,101000,50.3,345
540490,2021-02-19,13:09:15,CHINA,-5.7,-14.9,1028.8,1023.6,18.7,11.2,0.02,0.0,110000,69.6,218
472185,2021-02-19,13:09:15,JAPAN,-6.4,-12.8,986.6,966.3,11.6,13.3,0.00,0.0,100000,24.3,42
543740,2021-02-19,13:09:15,CHINA,-9.6,-15.7,1007.6,1023.3,13.0,3.5,0.01,0.0,110000,51.9,56
470750,2021-02-19,13:09:15,KOREANORTH,-2.2,-6.6,1027.8,1023.2,35.4,11.6,0.07,0.1,111000,51.6,107
527870,2021-02-19,13:09:15,CHINA,-5.7,-15.3,746.9,749.8,26.8,21.2,0.01,0.0,110000,69.4,167
360010,2021-02-19,13:09:15,KAZAKHSTAN,-12.3,-16.4,1025.4,1023.8,4.9,38.2,0.02,2.8,111000,55.4,234
286790,2021-02-19,13:09:15,KAZAKHSTAN,-8.8,-11.1,1019.0,1029.6,13.5,18.2,0.01,4.7,111000,75.1,120
471310,2021-02-19,13:09:15,KOREASOUTH,-2.0,-9.1,1020.4,1024.0,21.8,14.9,0.04,0.0,110000,52.4,254
509630,2021-02-19,13:09:15,CHINA,-9.1,-12.8,1016.8,1022.0,12.1,5.7,0.01,0.0,110000,98.9,132
586530,2021-02-19,13:09:15,CHINA,-1.4,-3.2,914.6,1023.8,1.4,22.6,0.25,0.0,110000,50.7,124
505640,2021-02-19,13:09:15,CHINA,-9.4,-13.8,1023.5,1023.6,11.9,9.0,0.01,0.0,110000,80.3,122
474810,2021-02-19,13:09:15,JAPAN,-10.7,-15.0,997.5,989.0,5.7,10.6,0.00,0.0,100000,15.8,348
442880,2021-02-19,13:09:15,MONGOLIA,-14.1,-22.4,916.7,1028.4,47.9,22.2,0.00,0.1,101000,61.5,67
470350,2021-02-19,13:09:15,KOREANORTH,-4.1,-12.3,1036.8,1024.4,19.2,11.3,0.04,0.0,110000,51.3,100
542180,2021-02-19,13:09:15,CHINA,-7.9,-22.1,992.4,1025.1,24.6,8.3,0.01,0.0,110000,51.3,114
172440,2021-02-19,13:09:15,TURKEY,-0.6,-5.0,952.6,975.9,9.9,9.8,0.02,0.8,111000,51.1,116
505270,2021-02-19,13:09:15,CHINA,-18.4,-20.8,990.2,1027.9,18.2,14.0,0.02,0.0,110000,51.5,4
475120,2021-02-19,13:09:15,JAPAN,-1.1,-6.4,1019.8,1018.6,41.4,5.6,0.00,0.0,100000,89.1,108
563740,2021-02-19,13:09:15,CHINA,-0.2,-6.2,748.3,750.8,30.2,18.4,0.03,0.0,110000,50.2,334
526020,2021-02-19,13:09:15,CHINA,-3.3,-21.6,726.2,725.7,23.6,4.7,0.01,0.0,110000,62.3,32
361770,2021-02-19,13:09:15,KAZAKHSTAN,-11.2,-14.5,1023.4,1024.7,10.1,15.8,0.01,0.0,110000,51.0,218
557730,2021-02-19,13:09:15,CHINA,-1.2,-9.1,620.3,621.9,18.3,16.0,0.03,0.0,110000,60.3,355
503530,2021-02-19,13:09:15,CHINA,-8.5,-17.9,1000.0,1022.7,20.6,7.6,0.00,0.0,100000,39.7,100
355820,2021-02-19,13:09:15,KAZAKHSTAN,-3.7,-7.9,1026.3,1032.4,25.8,15.1,0.00,2.6,101000,51.5,93
478180,2021-02-19,13:09:15,JAPAN,-1.1,-6.8,944.9,1027.9,28.5,13.3,0.00,0.0,100000,1.3,116
528180,2021-02-19,13:09:15,CHINA,-3.7,-21.0,753.9,753.1,28.0,11.6,0.00,0.0,100000,69.2,7
531920,2021-02-19,13:09:15,CHINA,-4.5,-11.4,918.2,1032.0,30.7,23.3,0.01,0.0,110000,51.2,184
471530,2021-02-19,13:09:15,KOREASOUTH,-0.5,-7.0,1016.4,1017.4,8.7,13.1,0.00,0.0,100000,6.5,76
547150,2021-02-19,13:09:15,CHINA,-0.9,-10.9,1021.3,1026.7,12.5,21.8,0.05,0.0,110000,92.1,127
471520,2021-02-19,13:09:15,KOREASOUTH,-0.3,-8.6,1032.8,1021.7,12.8,20.2,0.09,0.0,110000,96.7,216
476290,2021-02-19,13:09:15,JAPAN,-1.5,-9.7,1012.5,1016.1,27.8,17.1,0.04,0.0,110000,65.3,18
470460,2021-02-19,13:09:15,KOREANORTH,-1.3,-6.3,1019.1,1018.9,23.4,11.3,0.01,0.3,111000,53.7,234
347980,2021-02-19,13:09:15,KAZAKHSTAN,-2.0,-5.6,1021.0,1019.7,17.8,19.5,0.00,0.7,101000,50.0,269
