STN,DATE,TIME,COUNTRY,TEMP,DEWP,STP,SLP,VISIB,WDSP,PRCP,SNDP,FRSHTT,CLDC,WNDDIR
546560,2021-02-19,13:09:41,CHINA,-2.1,-8.2,1021.6,1024.8,25.5,30.8,0.01,0.0,110000,53.1,250
470410,2021-02-19,13:09:41,KOREANORTH,-3.3,-11.0,1009.5,1020.6,15.9,12.0,0.02,0.0,110000,52.6,224
523910,2021-02-19,13:09:41,CHINA,-13.2,-22.2,1002.1,1044.6,38.2,5.0,0.00,0.0,100000,10.9,359
547140,2021-02-19,13:09:41,CHINA,-1.8,-11.1,1026.3,1026.2,17.8,13.9,0.08,0.0,110000,51.5,336
471540,2021-02-19,13:09:41,KOREASOUTH,-0.4,-10.0,1010.9,1015.1,10.6,16.3,0.00,0.0,100000,69.0,186
471060,2021-02-19,13:09:41,KOREASOUTH,-1.4,-9.3,1016.0,1022.1,13.1,17.4,0.12,0.2,111000,52.6,266
548080,2021-02-19,13:09:41,CHINA,-1.3,-8.7,1026.6,1026.1,2.8,9.8,0.01,0.0,110000,94.9,133
528180,2021-02-19,13:09:41,CHINA,-2.8,-22.5,753.8,753.2,28.0,11.7,0.00,0.0,100000,69.4,7
288670,2021-02-19,13:09:41,KAZAKHSTAN,-7.0,-9.9,1000.8,1030.8,21.4,13.0,0.00,23.0,101000,52.4,112
171890,2021-02-19,13:09:41,TURKEY,-5.9,-10.7,905.2,919.6,11.1,6.5,0.02,8.2,111000,54.4,158
477670,2021-02-19,13:09:41,JAPAN,-0.6,-5.2,1018.5,1017.7,16.6,7.8,0.14,0.0,110000,61.5,149
356330,2021-02-19,13:09:41,KAZAKHSTAN,-2.5,-4.7,1027.6,1021.5,24.3,24.4,0.00,3.3,101000,63.8,241
474050,2021-02-19,13:09:41,JAPAN,-9.7,-16.2,1009.6,1018.0,43.5,18.3,0.00,0.0,100000,85.2,27
477690,2021-02-19,13:09:41,JAPAN,-0.7,-7.7,1019.9,1025.3,0.1,19.7,0.00,0.0,100000,39.2,264
171880,2021-02-19,13:09:41,TURKEY,-0.4,-4.3,937.6,1016.4,22.2,2.7,0.17,0.3,111000,54.4,187
537720,2021-02-19,13:09:41,CHINA,-2.4,-13.6,982.7,1025.6,6.5,3.4,0.01,0.0,110000,53.5,58
470670,2021-02-19,13:09:41,KOREANORTH,-5.1,-11.1,1050.3,1026.4,13.1,12.3,0.00,0.0,100000,14.2,247
542260,2021-02-19,13:09:41,CHINA,-5.0,-18.3,1020.4,1025.3,21.6,4.9,0.01,0.0,110000,52.3,36
470680,2021-02-19,13:09:41,KOREANORTH,-2.5,-7.4,1015.6,1024.1,12.5,13.9,0.01,0.0,110000,83.0,298
475870,2021-02-19,13:09:41,JAPAN,-0.7,-5.2,1014.1,1017.0,15.2,18.2,0.21,3.7,111000,84.4,181
475850,2021-02-19,13:09:41,JAPAN,-3.5,-9.4,1010.4,1014.2,21.4,8.4,0.13,2.9,111000,64.3,202
476290,2021-02-19,13:09:41,JAPAN,-1.5,-9.7,1012.5,1016.1,27.3,17.9,0.04,0.0,110000,65.2,24
443540,2021-02-19,13:09:41,MONGOLIA,-6.5,-14.6,1044.1,1029.4,55.7,23.2,0.00,0.0,100000,48.8,337
533520,2021-02-19,13:09:41,CHINA,-10.5,-19.4,960.5,1032.0,26.5,8.2,0.01,0.0,110000,51.2,328
376820,2021-02-19,13:09:41,ARMENIA,-3.7,-6.3,803.6,793.4,0.7,9.7,0.00,0.0,100000,17.4,273
471650,2021-02-19,13:09:41,KOREASOUTH,-0.2,-6.1,1025.1,1024.4,18.3,11.2,0.09,0.0,110000,50.8,322
547530,2021-02-19,13:09:41,CHINA,-1.9,-10.1,1025.1,1026.5,15.9,12.5,0.07,0.0,110000,84.6,332
369820,2021-02-19,13:09:41,KYRGYZSTAN,-13.6,-19.4,645.7,644.3,41.0,4.2,0.00,0.0,100000,87.3,282
476200,2021-02-19,13:09:41,JAPAN,-3.7,-9.4,927.5,1018.3,28.7,13.7,0.14,0.0,110000,52.5,95
471140,2021-02-19,13:09:41,KOREASOUTH,-2.3,-9.1,1004.7,1023.3,14.1,0.8,0.06,0.4,111000,81.0,152
523130,2021-02-19,13:09:41,CHINA,-3.3,-14.3,921.5,897.5,61.8,2.5,0.00,0.0,100000,74.6,88
548430,2021-02-19,13:09:41,CHINA,-1.7,-11.2,1023.8,1026.3,21.3,17.1,0.03,0.0,110000,50.7,224
470200,2021-02-19,13:09:41,KOREANORTH,-6.8,-12.3,1015.1,1029.1,0.0,1.5,0.00,0.0,100000,57.2,236
560180,2021-02-19,13:09:41,CHINA,-2.8,-15.6,627.1,635.7,24.3,16.8,0.01,0.0,110000,88.0,56
560340,2021-02-19,13:09:41,CHINA,-10.4,-17.5,600.9,593.5,21.0,17.3,0.05,0.0,110000,54.3,310
442770,2021-02-19,13:09:41,MONGOLIA,-10.2,-19.0,1007.2,1026.0,36.8,22.9,2.35,0.0,110000,50.3,69
505640,2021-02-19,13:09:41,CHINA,-9.4,-13.8,1023.1,1023.6,11.9,8.9,0.01,0.0,110000,80.6,119
474810,2021-02-19,13:09:41,JAPAN,-11.3,-15.9,997.5,990.1,5.4,11.0,0.00,0.0,100000,16.0,346
528660,2021-02-19,13:09:41,CHINA,-4.3,-14.5,772.4,766.9,10.7,5.6,0.01,0.0,110000,69.8,141
170673,2021-02-19,13:09:41,TURKEY,-0.9,-10.1,1012.6,978.7,12.7,14.3,0.00,0.0,100000,87.9,272
354970,2021-02-19,13:09:41,KAZAKHSTAN,-6.4,-13.4,988.8,1033.9,29.1,13.8,0.00,4.9,101000,50.7,32
170980,2021-02-19,13:09:41,TURKEY,-6.0,-8.6,815.6,816.1,13.0,18.5,0.07,11.5,111000,53.4,149
354590,2021-02-19,13:09:41,KAZAKHSTAN,-3.2,-9.0,1024.6,1030.3,48.7,14.7,0.00,0.0,100000,25.8,287
526330,2021-02-19,13:09:41,CHINA,-13.9,-25.1,990.7,981.1,24.5,6.2,0.01,0.0,110000,53.8,217
361520,2021-02-19,13:09:41,KAZAKHSTAN,-13.2,-17.6,1043.6,1034.5,17.5,10.4,0.01,1.4,111000,50.9,115
514630,2021-02-19,13:09:41,CHINA,-6.5,-9.5,947.9,1033.3,14.0,6.6,0.05,0.0,110000,74.0,279
474740,2021-02-19,13:09:41,JAPAN,-10.8,-19.1,1009.5,1002.1,6.7,6.7,0.00,0.0,100000,53.8,175
524460,2021-02-19,13:09:41,CHINA,-3.8,-16.0,937.2,1034.8,41.5,10.6,0.00,0.0,100000,77.2,0
540260,2021-02-19,13:09:41,CHINA,-4.7,-16.4,1011.7,1024.1,25.3,23.4,0.01,0.0,110000,89.0,204
171270,2021-02-19,13:09:41,TURKEY,-0.7,-5.0,1028.9,1018.8,22.7,11.3,0.05,0.0,110000,52.9,122
442820,2021-02-19,13:09:41,MONGOLIA,-12.0,-28.5,819.1,1026.3,49.9,24.9,0.00,0.0,100000,34.6,151
548570,2021-02-19,13:09:41,CHINA,-0.6,-7.0,1024.4,1025.6,12.9,19.0,0.02,0.0,110000,89.6,164
561720,2021-02-19,13:09:41,CHINA,-0.2,-11.7,777.9,783.0,37.7,6.9,0.02,0.0,110000,92.7,13
561730,2021-02-19,13:09:41,CHINA,-7.7,-21.2,661.0,668.7,28.2,16.4,0.00,0.0,100000,67.8,0
171905,2021-02-19,13:09:41,TURKEY,-0.5,-2.9,979.3,1013.7,15.8,3.0,0.00,0.0,100000,33.7,248
477470,2021-02-19,13:09:41,JAPAN,-0.9,-3.7,1024.3,1024.0,10.8,4.5,0.00,0.0,100000,83.0,318
561060,2021-02-19,13:09:41,CHINA,-2.4,-15.8,619.0,617.0,29.1,13.1,0.02,0.0,110000,55.3,350
549450,2021-02-19,13:09:41,CHINA,-0.6,-8.8,1019.2,1026.8,21.2,5.4,0.03,0.0,110000,51.5,118
442320,2021-02-19,13:09:41,MONGOLIA,-11.9,-18.4,1041.8,1049.4,38.6,6.5,0.00,0.0,100000,78.6,66
534460,2021-02-19,13:09:41,CHINA,-4.2,-17.6,1005.6,1029.3,8.0,11.9,0.00,0.0,100000,42.6,241
355820,2021-02-19,13:09:41,KAZAKHSTAN,-3.7,-7.9,1026.3,1032.4,25.9,15.1,0.00,2.6,101000,51.6,93
478180,2021-02-19,13:09:41,JAPAN,-1.3,-6.8,944.9,1027.9,27.7,12.9,0.00,0.0,100000,1.1,116
471170,2021-02-19,13:09:41,KOREASOUTH,-1.0,-6.7,1001.9,983.0,8.9,2.7,0.07,0.0,110000,96.2,105
517110,2021-02-19,13:09:41,CHINA,-2.0,-10.3,800.8,795.5,25.7,3.2,0.03,0.0,110000,52.9,80
560040,2021-02-19,13:09:41,CHINA,-5.8,-18.4,998.8,1001.6,34.2,18.1,0.01,0.0,110000,55.2,201
470600,2021-02-19,13:09:41,KOREANORTH,-1.6,-6.1,1025.2,1024.2,13.0,11.1,0.01,0.0,110000,51.2,150
571930,2021-02-19,13:09:41,CHINA,-0.4,-8.3,1009.2,1025.2,4.5,7.2,0.01,0.0,110000,52.8,11
542730,2021-02-19,13:09:41,CHINA,-8.1,-16.6,1020.3,1024.8,10.3,1.6,0.00,0.0,100000,40.1,68
570230,2021-02-19,13:09:41,CHINA,-0.4,-10.2,870.0,1003.6,6.5,0.6,0.00,0.0,100000,36.1,36
357460,2021-02-19,13:09:41,KAZAKHSTAN,-2.0,-5.2,1025.4,1027.0,15.0,17.8,0.00,0.8,101000,55.1,319
470080,2021-02-19,13:09:41,KOREANORTH,-4.1,-11.5,1014.3,1020.6,13.7,13.1,0.00,0.0,100000,97.3,304
470690,2021-02-19,13:09:41,KOREANORTH,-2.3,-7.9,1031.6,1023.8,9.8,8.7,0.22,0.0,110000,51.3,325
470700,2021-02-19,13:09:41,KOREANORTH,-1.3,-7.7,1027.2,1021.2,12.3,15.4,0.01,0.0,110000,80.7,127
512880,2021-02-19,13:09:41,CHINA,-5.0,-13.5,835.6,836.2,35.2,10.8,0.01,0.0,110000,82.6,253
442120,2021-02-19,13:09:41,MONGOLIA,-22.1,-26.2,912.3,1037.5,54.9,4.3,0.00,9.9,101000,73.5,210
544050,2021-02-19,13:09:41,CHINA,-4.5,-18.0,1022.5,1027.2,17.0,16.3,0.01,0.0,110000,54.2,192
442140,2021-02-19,13:09:41,MONGOLIA,-10.9,-18.4,825.1,1027.5,10.9,5.2,0.00,0.0,100000,91.6,0
367780,2021-02-19,13:09:41,KAZAKHSTAN,-4.4,-11.7,1047.4,1031.8,26.3,6.4,0.00,0.0,100000,91.0,85
172400,2021-02-19,13:09:41,TURKEY,-0.9,-5.0,951.9,1016.0,28.6,6.7,0.09,0.5,111000,56.2,59
532310,2021-02-19,13:09:41,CHINA,-3.8,-16.0,850.9,857.9,29.1,17.8,0.00,0.0,100000,46.5,0
171240,2021-02-19,13:09:41,TURKEY,-1.6,-5.2,968.5,1018.8,13.2,8.9,0.08,1.2,111000,72.4,353
400830,2021-02-19,13:09:41,SYRIA,-1.2,-9.8,994.3,1022.8,19.8,22.7,0.00,0.0,100000,50.8,313
475160,2021-02-19,13:09:41,JAPAN,-3.3,-7.5,998.4,992.6,12.5,21.0,0.00,0.0,100000,81.2,219
541020,2021-02-19,13:09:41,CHINA,-12.6,-19.2,938.2,1029.7,28.0,1.6,0.01,0.0,110000,69.5,86
543420,2021-02-19,13:09:41,CHINA,-3.7,-12.2,1019.6,1024.0,8.4,7.3,0.03,0.0,110000,52.6,209
171350,2021-02-19,13:09:41,TURKEY,-0.1,-4.8,922.3,1011.0,14.8,17.9,0.00,0.0,100000,28.8,194
525760,2021-02-19,13:09:41,CHINA,-5.9,-20.7,849.8,861.4,32.8,36.1,0.00,0.0,100000,73.3,270
529550,2021-02-19,13:09:41,CHINA,-2.5,-17.9,694.4,684.9,32.5,12.3,0.02,0.0,110000,66.6,72
350780,2021-02-19,13:09:41,KAZAKHSTAN,-5.5,-9.1,1022.0,1033.3,9.8,15.1,,8.6,111000,67.4,122
541860,2021-02-19,13:09:41,CHINA,-9.9,-17.4,1010.5,1024.2,19.7,6.6,0.03,0.0,110000,52.3,121
524410,2021-02-19,13:09:41,CHINA,-6.1,-19.2,843.9,846.1,41.6,19.5,0.01,0.0,110000,50.0,51
380190,2021-02-19,13:09:41,KAZAKHSTAN,-9.5,-12.1,1017.8,1036.1,37.7,2.1,0.05,8.2,111000,52.3,30
544490,2021-02-19,13:09:41,CHINA,-1.4,-18.8,1019.0,1015.6,39.9,29.5,0.05,0.0,110000,52.3,109
514950,2021-02-19,13:09:41,CHINA,-1.9,-17.3,985.4,1032.7,31.7,38.3,0.00,0.0,100000,4.0,52
357390,2021-02-19,13:09:41,KAZAKHSTAN,-0.6,-6.8,1035.8,1028.6,46.4,12.8,0.00,3.0,101000,51.4,343
525330,2021-02-19,13:09:41,CHINA,-2.0,-13.1,893.6,1027.6,30.9,6.5,0.01,0.0,110000,80.0,143
525331,2021-02-19,13:09:41,CHINA,-5.7,-10.4,974.6,995.5,2.2,10.6,0.00,0.0,100000,31.9,48
366390,2021-02-19,13:09:41,KAZAKHSTAN,-10.6,-14.6,1036.4,1033.0,49.3,3.3,0.00,38.4,101000,51.9,294
442590,2021-02-19,13:09:41,MONGOLIA,-7.3,-11.9,953.7,1027.0,11.6,17.8,0.00,1.6,101000,79.9,270
368215,2021-02-19,13:09:41,KAZAKHSTAN,-7.8,-10.2,1010.6,1022.1,5.1,15.2,0.00,0.0,100000,26.8,76
171400,2021-02-19,13:09:41,TURKEY,-4.6,-6.7,871.8,855.5,7.8,15.0,0.07,18.1,111000,51.4,229
537230,2021-02-19,13:09:41,CHINA,-6.2,-18.2,907.8,1029.1,14.5,11.3,0.02,0.0,110000,54.1,76
476120,2021-02-19,13:09:41,JAPAN,-0.6,-5.5,1018.3,1018.8,18.1,4.3,0.40,14.3,111000,50.4,148
470520,2021-02-19,13:09:41,KOREANORTH,-4.3,-9.3,1017.7,1023.2,14.9,1.9,0.00,0.0,100000,24.2,100
289780,2021-02-19,13:09:41,KAZAKHSTAN,-8.7,-11.3,969.2,1020.4,10.9,4.5,0.00,0.0,100000,66.3,246
170820,2021-02-19,13:09:41,TURKEY,-0.8,-5.5,1003.3,1013.1,8.7,14.8,0.05,0.5,111000,50.2,349
471010,2021-02-19,13:09:41,KOREASOUTH,-2.2,-8.1,1019.1,1023.4,20.6,0.3,0.05,0.2,111000,77.1,86
471020,2021-02-19,13:09:41,KOREASOUTH,-0.1,-7.2,1004.7,1024.4,7.0,15.3,0.01,0.0,110000,50.8,345
471360,2021-02-19,13:09:41,KOREASOUTH,-2.1,-10.7,1014.7,1024.4,18.4,0.1,0.08,0.0,110000,52.4,71
471370,2021-02-19,13:09:41,KOREASOUTH,-1.2,-11.9,1011.6,1021.8,12.8,5.3,0.00,0.0,100000,56.0,281
350420,2021-02-19,13:09:41,KAZAKHSTAN,-2.4,-6.2,1027.0,1020.0,16.3,12.5,0.01,0.9,111000,83.2,168
522030,2021-02-19,13:09:41,CHINA,-0.2,-13.0,989.1,1027.5,36.1,2.1,0.00,0.0,100000,74.2,117
443140,2021-02-19,13:09:41,MONGOLIA,-8.6,-16.8,928.2,1022.1,13.6,3.9,0.00,1.5,101000,86.2,171
471131,2021-02-19,13:09:41,KOREASOUTH,-1.4,-6.4,991.0,997.5,7.4,6.9,0.00,0.0,100000,44.1,127
531490,2021-02-19,13:09:41,CHINA,-6.8,-17.5,905.7,1027.7,31.0,15.8,0.02,0.0,110000,51.9,16
562570,2021-02-19,13:09:41,CHINA,-1.3,-15.4,684.6,683.3,43.1,2.5,0.01,0.0,110000,53.3,81
471100,2021-02-19,13:09:41,KOREASOUTH,-1.6,-7.4,1008.3,1009.9,3.0,13.0,0.00,0.0,100000,98.6,206
475700,2021-02-19,13:09:41,JAPAN,-3.2,-7.1,1007.5,1019.5,14.3,2.8,0.16,7.8,111000,51.3,109
353450,2021-02-19,13:09:41,KAZAKHSTAN,-1.0,-4.9,1065.1,1041.7,16.2,0.2,0.00,4.9,101000,69.6,160
475810,2021-02-19,13:09:41,JAPAN,-3.2,-8.9,1013.0,1016.2,28.8,9.0,0.02,5.9,111000,90.3,301
535290,2021-02-19,13:09:41,CHINA,-3.4,-16.2,893.0,1028.5,22.4,4.0,0.01,0.0,110000,63.4,95
475740,2021-02-19,13:09:41,JAPAN,-1.3,-9.0,1007.5,1018.3,13.9,22.1,0.03,0.0,110000,54.4,318
170700,2021-02-19,13:09:41,TURKEY,-0.5,-5.1,943.2,1017.1,11.0,4.7,0.14,2.0,111000,54.1,100
549060,2021-02-19,13:09:41,CHINA,-1.7,-9.4,1024.4,1026.2,10.8,10.5,0.01,0.0,110000,62.2,55
470350,2021-02-19,13:09:41,KOREANORTH,-4.1,-11.3,1037.1,1024.4,19.2,11.6,0.04,0.0,110000,51.2,97
542180,2021-02-19,13:09:41,CHINA,-7.9,-22.1,992.4,1025.1,24.9,8.5,0.01,0.0,110000,51.4,111
471330,2021-02-19,13:09:41,KOREASOUTH,-0.4,-6.8,1018.7,1024.0,13.6,9.3,0.04,0.0,110000,78.6,105
471340,2021-02-19,13:09:41,KOREASOUTH,-1.6,-8.9,999.3,993.4,10.9,12.2,0.04,0.0,110000,54.9,128
506030,2021-02-19,13:09:41,CHINA,-10.2,-14.3,984.7,1027.5,30.7,2.7,0.01,0.0,110000,65.4,80
471350,2021-02-19,13:09:41,KOREASOUTH,-1.8,-9.9,1005.7,1023.0,17.8,11.7,0.04,0.0,110000,60.9,238
545110,2021-02-19,13:09:41,CHINA,-0.9,-14.0,1021.1,1025.5,18.1,7.0,0.03,0.0,110000,74.6,329
400010,2021-02-19,13:09:41,SYRIA,-0.4,-4.8,1036.8,1012.7,15.6,3.3,0.00,0.0,100000,80.6,318
170960,2021-02-19,13:09:41,TURKEY,-2.8,-5.7,891.1,905.2,16.9,16.0,0.08,8.8,111000,51.8,38
475920,2021-02-19,13:09:41,JAPAN,-1.3,-6.1,1014.9,1017.0,21.9,16.1,0.18,2.0,111000,50.3,351
535430,2021-02-19,13:09:41,CHINA,-4.5,-16.1,881.0,1028.0,30.3,9.5,0.00,0.0,100000,69.9,4
561160,2021-02-19,13:09:41,CHINA,-1.1,-15.5,683.7,690.0,33.6,9.9,0.01,0.0,110000,52.4,70
471580,2021-02-19,13:09:41,KOREASOUTH,-0.5,-4.8,1010.9,1009.2,14.3,9.3,0.00,0.0,100000,65.4,198
471560,2021-02-19,13:09:41,KOREASOUTH,-0.2,-6.7,1018.2,1022.9,13.9,12.6,0.08,0.0,110000,84.8,80
358490,2021-02-19,13:09:41,KAZAKHSTAN,-1.9,-5.4,1013.3,1023.4,17.1,9.8,0.01,1.2,111000,52.3,157
171295,2021-02-19,13:09:41,TURKEY,-0.5,-3.0,997.5,1008.9,10.7,7.8,0.00,0.0,100000,56.8,15
478140,2021-02-19,13:09:41,JAPAN,-0.6,-6.9,1014.5,1023.1,15.9,0.1,0.00,0.0,100000,78.8,130
355760,2021-02-19,13:09:41,KAZAKHSTAN,-7.7,-11.8,1013.7,1036.2,26.2,15.2,0.01,6.9,111000,55.7,219
365350,2021-02-19,13:09:41,KAZAKHSTAN,-7.4,-11.4,1073.3,1035.1,33.7,8.8,0.00,0.0,100000,90.7,292
474280,2021-02-19,13:09:41,JAPAN,-3.0,-7.8,1011.6,1013.0,15.3,7.2,0.10,0.0,110000,51.9,334
544830,2021-02-19,13:09:41,CHINA,-10.0,-15.6,1024.5,1024.0,12.5,13.2,0.01,0.0,110000,52.6,99
343980,2021-02-19,13:09:41,KAZAKHSTAN,-2.2,-5.0,1013.2,1013.6,20.1,21.1,0.00,7.9,101000,58.9,213
543110,2021-02-19,13:09:41,CHINA,-4.5,-17.3,975.6,1027.8,24.0,8.1,0.02,0.0,110000,67.1,228
475830,2021-02-19,13:09:41,JAPAN,-2.3,-7.3,1009.1,1011.1,3.6,13.0,0.00,0.0,100000,10.6,132
475820,2021-02-19,13:09:41,JAPAN,-2.3,-6.9,1021.1,1017.2,13.1,23.7,0.14,4.9,111000,50.4,306
510760,2021-02-19,13:09:41,CHINA,-7.4,-12.9,962.7,1032.5,30.2,2.9,0.04,0.0,110000,56.6,117
527650,2021-02-19,13:09:41,CHINA,-8.4,-19.9,714.4,714.3,22.1,1.1,0.01,0.0,110000,51.6,235
470390,2021-02-19,13:09:41,KOREANORTH,-3.7,-7.9,1042.4,1024.8,12.5,1.0,0.00,0.0,100000,52.7,73
443520,2021-02-19,13:09:41,MONGOLIA,-8.1,-16.2,1071.9,1030.2,53.1,19.7,0.00,0.0,100000,53.2,310
471210,2021-02-19,13:09:41,KOREASOUTH,-3.2,-12.4,994.2,1024.2,12.9,2.4,0.06,0.0,110000,60.7,116
471200,2021-02-19,13:09:41,KOREASOUTH,-2.3,-6.6,1007.7,1010.2,8.5,8.2,0.00,0.1,101000,51.7,288
471260,2021-02-19,13:09:41,KOREASOUTH,-0.2,-9.3,999.2,957.8,8.3,14.5,0.00,0.0,100000,12.8,318
298070,2021-02-19,13:09:41,KAZAKHSTAN,-11.3,-14.2,1027.6,1027.5,1.5,5.3,0.02,4.3,111000,52.0,278
540490,2021-02-19,13:09:41,CHINA,-5.7,-13.6,1028.8,1023.6,18.6,10.8,0.02,0.0,110000,69.6,218
443410,2021-02-19,13:09:41,MONGOLIA,-6.1,-15.3,855.9,1021.3,44.3,8.8,0.00,0.5,101000,52.5,306
530830,2021-02-19,13:09:41,CHINA,-5.8,-12.1,962.6,1030.0,39.6,8.9,0.02,0.0,110000,52.3,83
561250,2021-02-19,13:09:41,CHINA,-1.4,-18.2,648.6,651.7,19.6,24.2,0.00,0.0,100000,51.3,73
529960,2021-02-19,13:09:41,CHINA,-2.4,-7.6,778.1,776.4,18.4,23.1,0.03,0.0,110000,51.8,140
351080,2021-02-19,13:09:41,KAZAKHSTAN,-3.3,-5.8,1019.1,1023.8,10.9,27.8,0.01,8.6,111000,80.0,313
514670,2021-02-19,13:09:41,CHINA,-1.0,-13.8,829.4,828.4,28.8,0.7,0.00,0.0,100000,70.2,19
539470,2021-02-19,13:09:41,CHINA,-3.2,-14.8,949.2,1027.1,21.8,7.6,0.01,0.0,110000,81.5,132
570060,2021-02-19,13:09:41,CHINA,-1.2,-10.7,946.7,1026.1,11.7,5.2,0.02,0.0,110000,50.7,43
582030,2021-02-19,13:09:41,CHINA,-0.1,-6.6,1022.6,1025.7,19.2,16.0,0.03,0.0,110000,50.7,45
542360,2021-02-19,13:09:41,CHINA,-6.2,-16.1,1019.7,1024.1,13.2,24.3,0.02,0.0,110000,51.4,241
470580,2021-02-19,13:09:41,KOREANORTH,-2.7,-8.3,1015.4,1023.6,21.9,5.4,0.01,0.0,110000,52.1,6
543460,2021-02-19,13:09:41,CHINA,-2.6,-12.8,1018.7,1025.1,19.6,8.3,0.02,0.0,110000,57.7,304
363970,2021-02-19,13:09:41,KAZAKHSTAN,-10.9,-16.9,1023.3,1036.7,8.6,33.7,0.00,0.0,100000,86.1,103
475690,2021-02-19,13:09:41,JAPAN,-0.5,-6.9,1001.6,1002.4,11.4,18.4,0.00,0.0,100000,73.3,352
560930,2021-02-19,13:09:41,CHINA,-5.0,-9.2,,1033.0,15.9,1.4,0.02,0.0,110000,51.0,269
543080,2021-02-19,13:09:41,CHINA,-7.3,-20.4,1020.4,1027.8,30.3,10.7,0.03,0.0,110000,58.4,63
475200,2021-02-19,13:09:41,JAPAN,-2.0,-5.5,1005.5,1018.4,14.5,12.0,0.16,0.0,110000,69.2,192
353860,2021-02-19,13:09:41,KAZAKHSTAN,-8.2,-11.0,986.8,983.3,17.9,13.8,0.00,0.0,100000,47.8,220
544710,2021-02-19,13:09:41,CHINA,-5.7,-13.3,1024.0,1025.0,15.7,24.0,0.00,0.0,100000,31.6,313
470312,2021-02-19,13:09:41,CHINA,-2.1,-16.4,994.9,980.0,1.8,7.7,0.00,0.0,100000,46.4,118
527870,2021-02-19,13:09:41,CHINA,-5.7,-14.2,746.9,749.8,27.0,21.7,0.01,0.0,110000,69.5,166
476800,2021-02-19,13:09:41,JAPAN,-0.1,-5.9,997.4,1017.6,26.5,12.7,0.00,0.0,100000,95.3,249
543424,2021-02-19,13:09:41,CHINA,-3.5,-13.2,998.3,994.3,7.1,21.8,0.00,0.0,100000,44.7,355
521180,2021-02-19,13:09:41,CHINA,-4.1,-17.1,829.1,828.2,32.7,10.3,0.01,0.0,110000,56.7,136
353210,2021-02-19,13:09:41,KAZAKHSTAN,-5.0,-10.3,1054.0,1035.4,8.1,10.2,0.00,0.0,100000,88.1,38
172000,2021-02-19,13:09:41,TURKEY,-0.3,-4.0,975.1,1013.5,11.7,12.8,0.10,0.5,111000,50.0,208
477560,2021-02-19,13:09:41,JAPAN,-0.1,-4.2,1002.9,1019.1,17.0,7.8,0.22,0.0,110000,85.9,155
443850,2021-02-19,13:09:41,MONGOLIA,-2.5,-14.0,893.2,1026.3,34.0,10.6,0.00,0.0,100000,76.6,246
546160,2021-02-19,13:09:41,CHINA,-2.8,-12.7,1026.6,1026.2,13.4,8.5,0.02,0.0,110000,53.5,345
560290,2021-02-19,13:09:41,CHINA,-2.3,-16.4,645.5,645.4,28.5,0.0,0.04,0.0,110000,53.9,263
471610,2021-02-19,13:09:41,KOREASOUTH,-1.3,-8.5,1001.0,1001.4,5.8,11.6,0.05,0.0,110000,93.4,339
504680,2021-02-19,13:09:41,CHINA,-14.1,-20.1,1013.4,1021.6,20.6,13.4,0.01,0.0,110000,51.0,271
475530,2021-02-19,13:09:41,JAPAN,-2.0,-5.5,1004.5,1004.0,5.8,13.2,0.00,0.0,100000,48.5,332
537050,2021-02-19,13:09:41,CHINA,-2.4,-14.4,973.1,1028.4,25.1,15.1,0.01,0.0,110000,50.3,134
539150,2021-02-19,13:09:41,CHINA,-3.0,-11.1,907.3,1029.6,23.9,11.9,0.02,0.0,110000,52.3,99
570250,2021-02-19,13:09:41,CHINA,-0.4,-6.5,1047.6,1035.5,14.1,6.5,0.00,0.0,100000,4.2,81
534870,2021-02-19,13:09:41,CHINA,-8.2,-21.4,972.0,1027.9,13.5,13.1,0.01,0.0,110000,50.2,267
471530,2021-02-19,13:09:41,KOREASOUTH,-0.4,-7.0,1016.5,1017.4,8.8,13.3,0.00,0.0,100000,6.5,78
547150,2021-02-19,13:09:41,CHINA,-0.9,-10.9,1021.3,1026.7,12.7,21.3,0.05,0.0,110000,92.1,129
471520,2021-02-19,13:09:41,KOREASOUTH,-0.3,-8.6,1032.7,1021.7,12.6,20.1,0.09,0.0,110000,96.7,217
357000,2021-02-19,13:09:41,KAZAKHSTAN,-1.1,-5.0,1025.9,1022.2,19.6,29.9,0.04,1.8,111000,54.9,7
357960,2021-02-19,13:09:41,KAZAKHSTAN,-8.5,-12.7,1019.4,1033.2,42.2,27.8,0.01,1.4,111000,53.4,314
475490,2021-02-19,13:09:41,JAPAN,-1.8,-8.0,998.3,996.0,3.5,13.6,0.00,0.0,100000,31.0,43
474300,2021-02-19,13:09:41,JAPAN,-5.6,-9.4,1019.4,1015.5,15.0,24.8,0.08,7.1,111000,73.9,34
474180,2021-02-19,13:09:41,JAPAN,-10.6,-15.8,1010.2,1016.0,26.0,33.0,0.07,4.6,111000,69.7,235
351880,2021-02-19,13:09:41,KAZAKHSTAN,-4.9,-8.1,1027.9,1027.6,15.4,21.0,0.19,2.2,111000,50.1,247
528420,2021-02-19,13:09:41,CHINA,-10.2,-26.4,696.5,689.8,18.9,10.2,0.01,0.0,110000,76.7,120
170860,2021-02-19,13:09:41,TURKEY,-0.2,-5.9,944.7,1018.8,18.5,11.3,0.35,4.1,111000,52.0,60
507880,2021-02-19,13:09:41,CHINA,-9.5,-15.7,1018.9,1019.4,22.9,12.7,0.02,0.0,110000,50.3,229
